"estacion","hora","sentido","dia","año","conteo","latitud","longitud"
"Alberti","10","Centro","Miércoles","18",573,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","19",457,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","20",768,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","21",1041,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","22",626,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","23",404,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Miércoles","24",790,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","16",455,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","17",454,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","18",463,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","19",410,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","20",615,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","21",834,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","22",482,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","23",360,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Sábado","24",642,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","16",581,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","17",560,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","18",581,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","19",464,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","20",792,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","21",1023,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","22",637,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","23",431,-34.62481631937857,-58.39814392882449
"Alberti","10","Centro","Viernes","24",812,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","16",393,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","17",436,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","18",439,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","19",414,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","20",556,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","21",680,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","22",448,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","23",390,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Domingo","24",524,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","16",582,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","17",537,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","18",620,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","19",503,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","20",949,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","21",1170,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","22",690,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","23",538,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Jueves","24",830,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","16",560,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","17",556,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","18",612,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","19",494,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","20",870,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","21",1063,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","22",657,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","23",489,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Lunes","24",814,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","16",577,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","17",585,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","18",621,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","19",497,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","20",918,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","21",1082,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","22",684,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","23",526,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Martes","24",795,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","16",577,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","17",568,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","18",633,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","19",490,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","20",929,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","21",1151,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","22",699,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","23",525,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Miércoles","24",793,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","16",538,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","17",547,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","18",555,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","19",456,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","20",767,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","21",955,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","22",638,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","23",513,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Sábado","24",719,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","16",597,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","17",578,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","18",621,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","19",484,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","20",897,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","21",1163,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","22",720,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","23",538,-34.62481631937857,-58.39814392882449
"Alberti","10","Provincia","Viernes","24",801,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","10",445,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","11",465,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","12",453,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","13",479,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","14",494,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","15",473,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","8",208,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Domingo","9",307,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","10",615,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","11",644,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","12",633,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","13",647,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","14",660,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","15",630,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","8",208,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Jueves","9",499,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","10",599,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","11",625,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","12",600,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","13",624,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","14",648,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","15",605,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","8",208,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Lunes","9",451,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","10",609,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","11",630,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","12",604,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","13",660,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","14",669,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","15",630,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","8",212,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Martes","9",463,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","10",628,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","11",631,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","12",609,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","13",649,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","14",667,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","15",650,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","8",212,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Miércoles","9",521,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","10",586,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","11",613,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","12",556,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","13",604,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","14",618,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","15",576,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","8",208,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Sábado","9",402,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","10",610,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","11",655,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","12",618,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","13",682,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","14",681,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","15",628,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","8",208,-34.62481631937857,-58.39814392882449
"Alberti","10","s/d","Viernes","9",485,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","16",378,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","17",384,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","18",374,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","19",382,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","20",486,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","21",650,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","22",409,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","23",307,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Domingo","24",470,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","16",579,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","17",554,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","18",587,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","19",489,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","20",815,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","21",1012,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","22",623,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","23",443,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Jueves","24",819,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","16",551,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","17",551,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","18",544,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","19",461,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","20",725,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","21",949,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","22",578,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","23",417,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Lunes","24",777,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","16",552,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","17",540,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","18",572,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","19",473,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","20",770,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","21",988,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","22",606,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","23",440,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Martes","24",792,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","16",588,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","17",586,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","18",602,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","19",465,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","20",788,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","21",1032,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","22",612,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","23",419,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Miércoles","24",780,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","16",513,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","17",481,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","18",503,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","19",449,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","20",649,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","21",821,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","22",511,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","23",373,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Sábado","24",642,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Viernes","16",586,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Viernes","17",569,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Viernes","18",588,-34.62481631937857,-58.39814392882449
"Alberti","11","Centro","Viernes","19",464,-34.62481631937857,-58.39814392882449
